,utility,fairness,min_utility,objective,variance,beta,base_beta
265,1193.02,-261.49527351904163,0.04,941.7190032000002,31412.624600000003,0.008,1.0
266,1196.64,-266.6596041140512,0.02,907.6609943999999,32108.778400000003,0.009000000000000001,1.0
267,1184.68,-263.75635445644815,0.04,870.208744,31447.125600000007,0.01,1.0
268,1173.02,-254.27596336846935,0.0,572.4942520000001,30026.2874,0.02,1.0
269,1177.12,-253.46081775371147,0.02,276.19390000000004,30030.87,0.03,1.0
270,1174.44,-255.28610734836977,0.04,-32.802704,30181.067600000002,0.04,1.0
271,1180.78,-258.38530480844236,0.06,-354.86155000000014,30712.831000000002,0.04999999999999999,1.0
272,1164.78,-251.90246153722913,0.04,-609.101052,29564.684199999996,0.06,1.0
273,1160.74,-252.6030352082667,0.04,-905.8345100000001,29522.492999999995,0.07,1.0
274,1180.44,-258.20483005518986,0.02,-1277.0415039999998,30718.518799999998,0.08,1.0
275,1155.44,-245.8825571160501,0.08,-1428.2776599999997,28707.974000000002,0.08999999999999998,1.0
276,1181.02,-256.0504340811617,0.0,-1863.4772200000004,30444.972200000004,0.09999999999999998,1.0
277,1185.44,-254.83128833366277,0.04,-4915.494000000001,30504.67,0.19999999999999996,1.0
278,1155.18,-244.82837422048084,0.12,-7465.909860000002,28736.966199999995,0.30000000000000004,1.0
279,1129.98,-233.26004019011515,0.06,-9632.486159999999,26906.165399999994,0.3999999999999999,1.0
280,1132.22,-234.08272270083577,0.18,-12363.053899999999,26990.547799999997,0.5,1.0
281,1129.6,-237.69640896123698,0.14,-15305.212160000003,27391.353600000002,0.6000000000000001,1.0
282,1156.96,-244.8355814046672,0.14,-19060.481160000003,28882.058800000003,0.7000000000000002,1.0
283,1129.04,-241.4618455085408,0.26,-21185.82624,27893.582799999996,0.7999999999999998,1.0
284,1078.62,-220.92247185788918,0.26,-20899.359660000002,24419.977399999992,0.9,1.0
285,1030.46,-201.49066840143524,0.42,-20114.923400000003,21145.383400000002,1.0,1.0
286,946.68,-158.50622531696118,0.96,-30278.58,15612.63,2.0,1.0
287,542.0,-79.57496589756995,3.7,-21726.734,4453.7468,5.0,1.0
288,339.56,-46.16910556331339,4.42,-17225.032,1756.4591999999998,10.0,1.0
289,967.56,-18.282559523053816,37.28,967.56,1799.6472,0.0,2.0
290,966.14,-19.129618164218442,44.52,964.1194574000001,2020.5425999999998,0.001,2.0
291,970.22,-15.600361967066206,44.28,967.0921532,1563.9234,0.002,2.0
292,996.88,-19.546987901500582,44.76,990.5840668,2098.6444,0.003,2.0
293,962.82,-15.764159194580209,42.24,956.5419864,1569.5034000000003,0.004,2.0
294,1008.74,-24.43005870845158,39.36,995.9704389999999,2553.9122,0.005,2.0
295,990.84,-16.109589992644217,39.48,981.1759079999999,1610.682,0.006,2.0
296,987.78,-23.985539961021956,37.36,970.7479206,2433.1542,0.007000000000000001,2.0
297,973.5,-17.71227365871472,50.68,959.0911600000001,1801.1049999999993,0.008,2.0
298,976.94,-22.31405606758467,33.7,956.2129334,2303.0073999999995,0.009000000000000001,2.0
299,988.02,-19.024795620332394,44.24,968.880098,1913.9902,0.01,2.0
300,969.86,-15.196271639479887,35.66,939.652332,1510.3834,0.02,2.0
301,993.44,-17.868246059532222,39.8,937.051052,1879.6316000000004,0.03,2.0
302,994.04,-13.560790295879743,48.04,938.44704,1389.8239999999998,0.04,2.0
